Date,City,PM25,O3,NO2,SO2,CO
2020-08-04,Mississauga,21,25,5, ,2
2020-08-05,Mississauga,35,21,2, ,1
2020-08-06,Mississauga,7,32,7, ,1
2020-08-07,Mississauga,18,26,7, ,2
2020-08-08,Mississauga,24,41,7,2,2
2020-08-09,Mississauga,30,33,1, ,1
2020-08-10,Mississauga,45,40,2, ,2
2020-08-11,Mississauga,45,33,3, ,2
2020-08-12,Mississauga,30,40,7, ,1
2020-08-13,Mississauga,18,31,6, ,2
2020-08-14,Mississauga,36,19,4, ,1
2020-08-15,Mississauga,30,24,3, ,1
2020-08-16,Mississauga,44,27,2, ,2
2020-08-17,Mississauga,29,23,4, ,1
2020-08-18,Mississauga,18,13,3, ,1
2020-08-19,Mississauga,16,22,4, ,1
2020-08-20,Mississauga,11,29,5, ,1
2020-08-21,Mississauga,20,37,4, ,1
2020-08-22,Mississauga,42,46,6, ,2
2020-08-23,Mississauga,50,45,3, ,2
2020-08-24,Mississauga,37,44,3, ,2
2020-08-25,Mississauga,43,26,2, ,1
2020-08-26,Mississauga,36,17,4, ,1
2020-08-27,Mississauga,25,33,3, ,1
2020-08-28,Mississauga,55,25,5, ,1
2020-08-29,Mississauga,13,24,1, ,1
2020-08-30,Mississauga,24,21,4, ,1
2020-08-31,Mississauga,18,23,4, ,1
2020-09-01,Mississauga,24,28,5, ,2
2020-09-02,Mississauga,45,33,4, ,1
2020-09-03,Mississauga,28,36,5,1,2
2020-09-04,Mississauga,25,25,2, ,1
2020-09-05,Mississauga,10,23,3, ,1
2020-09-06,Mississauga,15,23,4, ,1
2020-09-07,Mississauga,15,26,2, ,1
2020-09-08,Mississauga,44,14,5, ,1
2020-09-09,Mississauga,15,9,7, ,1
2020-09-10,Mississauga,45,14,3, ,1
2020-09-11,Mississauga,20,22,3, ,1
2020-09-12,Mississauga,9,24,3, ,2
2020-09-13,Mississauga,26,23,2, ,1
2020-09-14,Mississauga,25,20,4, ,1
2020-09-15,Mississauga,6,21,9, ,2
2020-09-16,Mississauga,23,32,3, ,1
2020-09-17,Mississauga,24,18,3, ,1
2020-09-18,Mississauga,22,20,5, ,1
2020-09-19,Mississauga,5,22,6, ,1
2020-09-20,Mississauga,9,23,4, ,2
2020-09-21,Mississauga,20,27,8, ,3
2020-09-22,Mississauga,26,27,13,1,4
2020-09-23,Mississauga,32,35,5, ,3
2020-09-24,Mississauga,44,27,13, ,4
2020-09-25,Mississauga,67,35,7, ,3
2020-09-26,Mississauga,56,35,6, ,4
2020-09-27,Mississauga,42,30,2, ,2
2020-09-28,Mississauga,34,31,5, ,1
2020-09-29,Mississauga,36,18,3, ,1
2020-09-30,Mississauga,10,19,4, ,1
2020-10-01,Mississauga,15,16,3, ,1
2020-04-02,Mississauga,22,34,4, ,1
2020-04-03,Mississauga,13,27,3, ,1
2020-04-04,Mississauga,20,24,5, ,1
2020-04-05,Mississauga,25,24,3, ,1
2020-04-06,Mississauga,21,34,6, ,1
2020-04-07,Mississauga,21,35,8, ,2
2020-04-08,Mississauga,32,31,4, ,1
2020-04-09,Mississauga,30,33,3, ,1
2020-04-10,Mississauga,23,30, , ,1
2020-04-11,Mississauga,5,31,1, ,1
2020-04-12,Mississauga,24,32,6, ,1
2020-04-13,Mississauga,45,30,3, ,1
2020-04-14,Mississauga,20,32,1, ,1
2020-04-15,Mississauga,19,31,3, ,1
2020-04-16,Mississauga,17,29,4, ,1
2020-04-17,Mississauga,17,34,3, ,1
2020-04-18,Mississauga,29,36,5, ,1
2020-04-19,Mississauga,47,32,2, ,1
2020-04-20,Mississauga,36,29,7, ,1
2020-04-21,Mississauga,22,30,1, ,1
2020-04-22,Mississauga,10,31,1, ,1
2020-04-23,Mississauga,19,35,5, ,1
2020-04-24,Mississauga,21,31,3, ,1
2020-04-25,Mississauga,22,34,7, ,1
2020-04-26,Mississauga,22,30,2, ,1
2020-04-27,Mississauga,21,31,5, ,1
2020-04-28,Mississauga,29,32,3, ,1
2020-04-29,Mississauga,23,34,2, ,1
2020-04-30,Mississauga,27,35,4, ,1
2020-05-01,Mississauga,35,26,3, ,2
2020-05-02,Mississauga,19,28,5, ,2
2020-05-03,Mississauga,27,35,3, ,2
2020-05-04,Mississauga,27,29,1, ,1
2020-05-05,Mississauga,14,23,7, ,1
2020-05-06,Mississauga,25,28,7, ,1
2020-05-07,Mississauga,18,29,3, ,1
2020-05-08,Mississauga,17,22,2, ,1
2020-05-09,Mississauga,6,28,1, ,1
2020-05-10,Mississauga,8,27,5, ,1
2020-05-11,Mississauga,26,21,4, ,1
2020-05-12,Mississauga,9,28,3, ,1
2020-05-13,Mississauga,21,31,7, ,1
2020-05-14,Mississauga,25,27,6, ,2
2020-05-15,Mississauga,35,22,7, ,2
2020-05-16,Mississauga,52,27,5, ,2
2020-05-17,Mississauga,18,27,2, ,1
2020-05-18,Mississauga,20,30,1, ,1
2020-05-19,Mississauga,20,32,2, ,1
2020-05-20,Mississauga,17,34,2, ,1
2020-05-21,Mississauga,24,39,4, ,1
2020-05-22,Mississauga,18,37,13, ,2
2020-05-23,Mississauga,46,41,6, ,2
2020-05-24,Mississauga,49,31,3, ,2
2020-05-25,Mississauga,41,40,3, ,2
2020-05-26,Mississauga,47,40,4, ,2
2020-05-27,Mississauga,52,40,5,1,2
2020-05-28,Mississauga,37,19,4, ,2
2020-05-29,Mississauga,35,29,3, ,1
2020-05-30,Mississauga,19,23,2, ,1
2020-05-31,Mississauga,7,29,1, ,1
2020-06-01,Mississauga,12,34,3, ,1
2020-06-02,Mississauga,21,42,4, ,1
2020-06-03,Mississauga,32,35,4, ,2
2020-06-04,Mississauga,40,45,5, ,2
2020-06-05,Mississauga,31,38,5, ,2
2020-06-06,Mississauga,47,34,3, ,1
2020-06-07,Mississauga,21,23,2, ,1
2020-06-08,Mississauga,33,17,4, ,1
2020-06-09,Mississauga,24,55,6, ,2
2020-06-10,Mississauga,41,35,2, ,1
2020-06-11,Mississauga,54,27,1, ,1
2020-06-12,Mississauga,16,26,1, ,1
2020-06-13,Mississauga,9,28,2, ,2
2020-06-14,Mississauga,19,21,2, ,1
2020-06-15,Mississauga,16,26,4, ,1
2020-06-16,Mississauga,23,33,8, ,2
2020-06-17,Mississauga,26,35,8, ,2
2020-06-18,Mississauga,28,40,9, ,2
2020-06-19,Mississauga,43,50,7, ,2
2020-06-20,Mississauga,49,50,5, ,2
2020-06-21,Mississauga,52,38,3, ,2
2020-06-22,Mississauga,53,45,3, ,3
2020-06-23,Mississauga,44,32,4, ,2
2020-06-24,Mississauga,41,27,1, ,1
2020-06-25,Mississauga,7,32,3, ,1
2020-06-26,Mississauga,18,39,4, ,2
2020-06-27,Mississauga,24,33,2,1,1
2020-06-28,Mississauga,43,27,1, ,2
2020-06-29,Mississauga,41,37,5, ,2
2020-06-30,Mississauga,32,29,3, ,1
2020-07-01,Mississauga,28,36,5, ,2
2020-01-02,Mississauga,28,22,6, ,1
2020-01-03,Mississauga,26,18,8, ,2
2020-01-04,Mississauga,41,21,7, ,2
2020-01-05,Mississauga,16,23,3, ,1
2020-01-06,Mississauga,16,25,3, ,1
2020-01-07,Mississauga,20,18,10, ,2
2020-01-08,Mississauga,36,24,3, ,1
2020-01-09,Mississauga,17,23,8, ,1
2020-01-10,Mississauga,13,19,8, ,2
2020-01-11,Mississauga,42,16,6, ,2
2020-01-12,Mississauga,14,24,3, ,1
2020-01-13,Mississauga,12,17,16, ,2
2020-01-14,Mississauga,41,17,8, ,2
2020-01-15,Mississauga,43,19,5, ,2
2020-01-16,Mississauga,21,22,6, ,1
2020-01-17,Mississauga,24,23,11, ,2
2020-01-18,Mississauga,20,25,3, ,2
2020-01-19,Mississauga,20,26,4, ,1
2020-01-20,Mississauga,14,26,11, ,2
2020-01-21,Mississauga,18,28,10, ,3
2020-01-22,Mississauga,25,25,7, ,1
2020-01-23,Mississauga,54,7,20,1,4
2020-01-24,Mississauga,62,26,12, ,2
2020-01-25,Mississauga,49,21,5, ,2
2020-01-26,Mississauga,33,18,5, ,2
2020-01-27,Mississauga,28,24,4, ,1
2020-01-28,Mississauga,12,29,3, ,2
2020-01-29,Mississauga,9,25,12, ,2
2020-01-30,Mississauga,27,26,16, ,2
2020-01-31,Mississauga,28,24,8, ,2
2020-02-01,Mississauga,37,17,16, ,3
2020-02-02,Mississauga,59,14,8, ,2
2020-02-03,Mississauga,47,27,9, ,2
2020-02-04,Mississauga,21,26,11, ,2
2020-02-05,Mississauga,14,27,5, ,1
2020-02-06,Mississauga,15,20,10, ,1
2020-02-07,Mississauga,17,25,7, ,1
2020-02-08,Mississauga,11,21,10, ,2
2020-02-09,Mississauga,22,22,21, , 
2020-02-10,Mississauga,55,23,8, , 
2020-02-11,Mississauga,28,29,6, , 
2020-02-12,Mississauga,39,27,6, , 
2020-02-13,Mississauga,40,24,10, , 
2020-02-14,Mississauga,35,17,13, , 
2020-02-15,Mississauga,21,26,7, , 
2020-02-16,Mississauga,28,29,4, , 
2020-02-17,Mississauga,51,28,6, , 
2020-02-18,Mississauga,15,29,4, , 
2020-02-19,Mississauga,24,28,2, , 
2020-02-20,Mississauga,7,27,5, , 
2020-02-21,Mississauga,8,28,6, , 
2020-02-22,Mississauga,27,26,4, , 
2020-02-23,Mississauga,39,30,6, , 
2020-02-24,Mississauga,41,31,8, ,2
2020-02-25,Mississauga,50,24,14, ,2
2020-02-26,Mississauga,25,23,11, ,2
2020-02-27,Mississauga,23,31,2, ,1
2020-02-28,Mississauga,6,30,2, ,1
2020-02-29,Mississauga,14,28,5, ,2
2020-03-01,Mississauga,14,28,11, ,3
2020-03-02,Mississauga,38,28,16, ,2
2020-03-03,Mississauga,39,19,16, ,3
2020-03-04,Mississauga,57,28,4, ,2
2020-03-05,Mississauga,23,29,5,1,2
2020-03-06,Mississauga,21,27,8, ,2
2020-03-07,Mississauga,20,31,4, ,1
2020-03-08,Mississauga,23,33,3, ,2
2020-03-09,Mississauga,31,34,3, ,2
2020-03-10,Mississauga,36,26,4, ,2
2020-03-11,Mississauga,26,27,8, ,2
2020-03-12,Mississauga,19,23,2, ,1
2020-03-13,Mississauga,30,29,3, ,2
2020-03-14,Mississauga,33,27,1, ,1
2020-03-15,Mississauga,9,31,4, ,1
2020-03-16,Mississauga,9,31,5, ,1
2020-03-17,Mississauga,16,24,6, ,2
2020-03-18,Mississauga,34,31,11, ,2
2020-03-19,Mississauga,17,25,6, ,2
2020-03-20,Mississauga,42,24,2, ,1
2020-03-21,Mississauga,23,27,4, ,1
2020-03-22,Mississauga,19,30,4, ,1
2020-03-23,Mississauga,12,25,5, ,2
2020-03-24,Mississauga,34,26,9, ,2
2020-03-25,Mississauga,36,26,3, ,2
2020-03-26,Mississauga,29,25,10, ,3
2020-03-27,Mississauga,44,23,6, ,2
2020-03-28,Mississauga,26,25,5, ,2
2020-03-29,Mississauga,19,26,2, ,2
2020-03-30,Mississauga,17, , , , 
2019-10-02,Mississauga,48,14,6, ,2
2019-10-03,Mississauga,12,14,6, ,2
2019-10-04,Mississauga,9,19,7, ,2
2019-10-05,Mississauga,9,22,6, , 
2019-10-06,Mississauga,7,27,3, , 
2019-10-07,Mississauga,38,20,6, ,2
2019-10-08,Mississauga,9,21,10, ,2
2019-10-09,Mississauga,13,20,8, ,3
2019-10-10,Mississauga,13,19,5, ,1
2019-10-11,Mississauga,21,26,4, ,2
2019-10-12,Mississauga,17,24,2, ,1
2019-10-13,Mississauga,16,29,4,1,1
2019-10-14,Mississauga,7,20,2, ,1
2019-10-15,Mississauga,7,23,5, ,2
2019-10-16,Mississauga,22,18,6, ,1
2019-10-17,Mississauga,26,20,2, ,1
2019-10-18,Mississauga,7,22,5, ,1
2019-10-19,Mississauga,15,22,9, ,2
2019-10-20,Mississauga,22,19,10, ,3
2019-10-21,Mississauga,40,26,8, ,4
2019-10-22,Mississauga,49,25,4, ,1
2019-10-23,Mississauga,19,25,4, ,1
2019-10-24,Mississauga,6,23,6, ,1
2019-10-25,Mississauga,14,11,12, ,1
2019-10-26,Mississauga,30,23,6, ,2
2019-10-27,Mississauga,24,21,2, ,1
2019-10-28,Mississauga,19,19,8, ,3
2019-10-29,Mississauga,42,22,11, ,3
2019-10-30,Mississauga,47,11,11, ,1
2019-10-31,Mississauga,15,11,12, ,2
2019-11-01,Mississauga,10,20,3, ,1
2019-11-02,Mississauga,13,17,8, ,1
2019-11-03,Mississauga,44,22,3, ,1
2019-11-04,Mississauga,18,23,10, ,1
2019-11-05,Mississauga,24,21,5, ,1
2019-11-06,Mississauga,24,23,6, ,1
2019-11-07,Mississauga,22,16,8, ,1
2019-11-08,Mississauga,11,17,9, ,1
2019-11-09,Mississauga,8,19,10,1,1
2019-11-10,Mississauga,29,17,7, ,1
2019-11-11,Mississauga,42,18,7, ,1
2019-11-12,Mississauga,6,23,7, ,1
2019-11-13,Mississauga,10,17,18, ,2
2019-11-14,Mississauga,32,17,12, ,2
2019-11-15,Mississauga,57,26,7, ,1
2019-11-16,Mississauga,50,25,6, ,1
2019-11-17,Mississauga,7,23,12, ,2
2019-11-18,Mississauga,32,2,28, ,4
2019-11-19,Mississauga,54,17,14, ,2
2019-11-20,Mississauga,35,13,14, ,4
2019-11-21,Mississauga,56,16,11, ,3
2019-11-22,Mississauga,54,24,3, ,1
2019-11-23,Mississauga,8,17,10, ,1
2019-11-24,Mississauga,26,15,10, ,3
2019-11-25,Mississauga,68,10,12, ,2
2019-11-26,Mississauga,65,14,14, ,4
2019-11-27,Mississauga,55,15,6, ,2
2019-11-28,Mississauga,48,21,4, ,1
2019-11-29,Mississauga,5,19,11, ,1
2019-11-30,Mississauga,17,25,8, ,2
2019-12-01,Mississauga,18,25,3, ,1
2019-12-02,Mississauga,16,17,16, ,2
2019-12-03,Mississauga,20,19,19, ,3
2019-12-04,Mississauga,41,22,8, ,1
2019-12-05,Mississauga,44,22,5, ,1
2019-12-06,Mississauga,8,21,11, ,2
2019-12-07,Mississauga,23,22,10, ,2
2019-12-08,Mississauga,37,18,15, ,2
2019-12-09,Mississauga,52,20,12, ,2
2019-12-10,Mississauga,37,23,4, ,1
2019-12-11,Mississauga,20,24,5, ,1
2019-12-12,Mississauga,20,16,12, ,1
2019-12-13,Mississauga,31,16,15, ,2
2019-12-14,Mississauga,40,23,12, ,3
2019-12-15,Mississauga,48,24,3, ,1
2019-12-16,Mississauga,10,17,16,1,3
2019-12-17,Mississauga,42,24,19, ,3
2019-12-18,Mississauga,42,24,4, ,1
2019-12-19,Mississauga,13,11,19, ,3
2019-12-20,Mississauga,33,18,21, ,3
2019-12-21,Mississauga,42,21,21, ,3
2019-12-22,Mississauga,60,21,7, ,3
2019-12-23,Mississauga,74,22,8, ,2
2019-12-24,Mississauga,57,23,8, ,2
2019-12-25,Mississauga,10,16,9, ,2
2019-12-26,Mississauga,60,14,5, ,2
2019-12-27,Mississauga,39,19,6, ,3
2019-12-28,Mississauga,52,22,4, ,1
2019-12-29,Mississauga,27,20,6, , 
2019-12-30,Mississauga,28, , , , 
2019-07-02,Mississauga,26,27,5, ,2
2019-07-03,Mississauga,44,37,10, ,1
2019-07-04,Mississauga,30,36,8, ,2
2019-07-05,Mississauga,45,36,9, ,2
2019-07-06,Mississauga,59,36,8, ,2
2019-07-07,Mississauga,49,17,2, ,1
2019-07-08,Mississauga,27,26,10, ,2
2019-07-09,Mississauga,16,31,12, ,2
2019-07-10,Mississauga,13,38,13, ,3
2019-07-11,Mississauga,33,30,8, ,2
2019-07-12,Mississauga,54,19,5, ,2
2019-07-13,Mississauga,11,42,4, ,3
2019-07-14,Mississauga,46,23,4, ,2
2019-07-15,Mississauga,24,32,8,1,2
2019-07-16,Mississauga,25,27,5,1,2
2019-07-17,Mississauga,44,22,4, ,2
2019-07-18,Mississauga,36,27,4, ,1
2019-07-19,Mississauga,21,30,4, ,2
2019-07-20,Mississauga,33,33,3, ,2
2019-07-21,Mississauga,34,28,2, ,2
2019-07-22,Mississauga,8,25,7, ,2
2019-07-23,Mississauga,32,26,7, ,2
2019-07-24,Mississauga,21,24,10, ,2
2019-07-25,Mississauga,25,30,7, ,3
2019-07-26,Mississauga,41,43,10,1,3
2019-07-27,Mississauga,64,45,5,2,3
2019-07-28,Mississauga,46,40,2, ,2
2019-07-29,Mississauga,42,34,8, ,3
2019-07-30,Mississauga,53,29,5,7,3
2019-07-31,Mississauga,26,28,7, ,2
2019-08-01,Mississauga,12,22,7, ,2
2019-08-02,Mississauga,15,31,8, ,2
2019-08-03,Mississauga,21,37,9,1,2
2019-08-04,Mississauga,33,25,6, ,2
2019-08-05,Mississauga,30,33,10,2,2
2019-08-06,Mississauga,42,33,5, ,2
2019-08-07,Mississauga,41,40,11, ,2
2019-08-08,Mississauga,32,28,5, ,3
2019-08-09,Mississauga,24,22,3, ,2
2019-08-10,Mississauga,7,23,2, ,2
2019-08-11,Mississauga,7,30,3, ,2
2019-08-12,Mississauga,20,41,4, ,3
2019-08-13,Mississauga,47,36,7, ,3
2019-08-14,Mississauga,37,24,6, ,2
2019-08-15,Mississauga,13,16,6, ,2
2019-08-16,Mississauga,21,27,8, ,2
2019-08-17,Mississauga,35,33,6, ,2
2019-08-18,Mississauga,37,30,7, ,3
2019-08-19,Mississauga,37,28,3, ,2
2019-08-20,Mississauga,16,32,6, ,3
2019-08-21,Mississauga,35,37,4, ,2
2019-08-22,Mississauga,26,22,4, ,2
2019-08-23,Mississauga,14,20,5, ,2
2019-08-24,Mississauga,12,18,5, ,2
2019-08-25,Mississauga,13,5,9, ,5
2019-08-26,Mississauga,36,28,3, ,1
2019-08-27,Mississauga,14,17,5, ,2
2019-08-28,Mississauga,24,33,4, ,2
2019-08-29,Mississauga,19,32,4, ,2
2019-08-30,Mississauga,12,29,3, ,3
2019-08-31,Mississauga,20,24,7, ,2
2019-09-01,Mississauga,14,20,7, ,2
2019-09-02,Mississauga,34,28,4, ,2
2019-09-03,Mississauga,31,27,5, ,2
2019-09-04,Mississauga,31,23,3, ,2
2019-09-05,Mississauga,32,20,10, ,2
2019-09-06,Mississauga,27,22,11, ,3
2019-09-07,Mississauga,30,25,5, ,2
2019-09-08,Mississauga,15,18,3, ,2
2019-09-09,Mississauga,14,20,7, ,2
2019-09-10,Mississauga,17,19,8, ,3
2019-09-11,Mississauga,37,27,7, ,3
2019-09-12,Mississauga,45,17,3, ,2
2019-09-13,Mississauga,15,18,3, ,2
2019-09-14,Mississauga,25,27,3, ,2
2019-09-15,Mississauga,19,15,8, ,3
2019-09-16,Mississauga,38,17,7, ,2
2019-09-17,Mississauga,17,19,13, ,3
2019-09-18,Mississauga,15,27,9, ,4
2019-09-19,Mississauga,25,31,6, ,2
2019-09-20,Mississauga,29,37,11,1,4
2019-09-21,Mississauga,40,39,7, ,5
2019-09-22,Mississauga,46,41,3, ,2
2019-09-23,Mississauga,42,33,2, ,2
2019-09-24,Mississauga,18,21,4, ,2
2019-09-25,Mississauga,7,41,8, ,3
2019-09-26,Mississauga,25,29,5, ,2
2019-09-27,Mississauga,27,31,9,1,3
2019-09-28,Mississauga,25,21,5, ,2
2019-09-29,Mississauga,36,20,3, ,1
2019-09-30,Mississauga,6,19,3, ,1
2019-10-01,Mississauga,21,29,6, ,3
2019-04-02,Mississauga,19,33,9,2,1
2019-04-03,Mississauga,30,35,4, ,2
2019-04-04,Mississauga,28,29,7, ,2
2019-04-05,Mississauga,26,30,7, ,2
2019-04-06,Mississauga,33,32,8, ,3
2019-04-07,Mississauga,61,35,4, ,2
2019-04-08,Mississauga,38,33,5, ,2
2019-04-09,Mississauga,27,26,4, ,2
2019-04-10,Mississauga,11,26,5, ,1
2019-04-11,Mississauga,9,32,4, ,1
2019-04-12,Mississauga,13,33,5, ,1
2019-04-13,Mississauga,33,37,3, ,2
2019-04-14,Mississauga,20,28,4, ,2
2019-04-15,Mississauga,9,36,3, ,2
2019-04-16,Mississauga,5,27,11, ,2
2019-04-17,Mississauga,32,39,13, ,2
2019-04-18,Mississauga,33,40,6,1,2
2019-04-19,Mississauga,38,24,5, ,2
2019-04-20,Mississauga,16,28,4, ,2
2019-04-21,Mississauga,10,21,7, ,2
2019-04-22,Mississauga,26,28,9, ,3
2019-04-23,Mississauga,37,24,6, ,2
2019-04-24,Mississauga,32,30,3, ,1
2019-04-25,Mississauga,10,31,10, ,2
2019-04-26,Mississauga,37,36,5, ,1
2019-04-27,Mississauga,18,30,2, ,1
2019-04-28,Mississauga,11,34,2, ,1
2019-04-29,Mississauga,14,32,7, ,1
2019-04-30,Mississauga,12,32,6, ,2
2019-05-01,Mississauga,27,32,2, ,1
2019-05-02,Mississauga,23,28,4, ,2
2019-05-03,Mississauga,36,27,8, ,2
2019-05-04,Mississauga,24,23,7, ,2
2019-05-05,Mississauga,25,27,8, ,3
2019-05-06,Mississauga,24,43,8,1,4
2019-05-07,Mississauga,34,20,7, ,1
2019-05-09,Mississauga,35,33,3, ,1
2019-05-10,Mississauga,30,25,5, ,2
2019-05-11,Mississauga,39,29,4, ,1
2019-05-12,Mississauga,23,32,2, ,1
2019-05-13,Mississauga,12,28,3, ,1
2019-05-14,Mississauga,13,26,7, ,2
2019-05-15,Mississauga,20,38,11, ,3
2019-05-16,Mississauga,39,24,8, ,2
2019-05-17,Mississauga,33,34,5, ,2
2019-05-18,Mississauga,28,26,3, ,1
2019-05-19,Mississauga,14,34,2, ,1
2019-05-20,Mississauga,34,28,1, ,1
2019-05-21,Mississauga,24,30,3, ,1
2019-05-22,Mississauga,15,28,7, ,1
2019-05-23,Mississauga,19,37,8, ,2
2019-05-24,Mississauga,30,28,5, ,1
2019-05-25,Mississauga,21,24,6, ,2
2019-05-26,Mississauga,41,27,2, ,2
2019-05-27,Mississauga,26,34,8, ,2
2019-05-28,Mississauga,25,27,3, ,1
2019-05-29,Mississauga,23,24,6, ,1
2019-05-30,Mississauga,24,32,5,3,3
2019-05-31,Mississauga,37,29,5, ,1
2019-06-01,Mississauga,19,31,5, ,2
2019-06-02,Mississauga,45,29,1, ,1
2019-06-03,Mississauga,38,22,1,1,1
2019-06-04,Mississauga,14,21,6, ,1
2019-06-05,Mississauga,24,28,9, ,3
2019-06-06,Mississauga,48,29,11, ,2
2019-06-07,Mississauga,40,34,12, ,2
2019-06-08,Mississauga,30,36,4, ,1
2019-06-09,Mississauga,28,43,4, ,1
2019-06-10,Mississauga,29,28,4, ,1
2019-06-11,Mississauga,33,31,5, ,1
2019-06-12,Mississauga,15,36,9,1,2
2019-06-13,Mississauga,25,32,5, ,1
2019-06-14,Mississauga,39,33,2, ,1
2019-06-15,Mississauga,12,33,3, ,1
2019-06-16,Mississauga,43,18,4, ,1
2019-06-17,Mississauga,26,21,6, ,1
2019-06-18,Mississauga,19,26,7, ,2
2019-06-19,Mississauga,23,44,11, ,2
2019-06-20,Mississauga,37,26,9, ,2
2019-06-21,Mississauga,41,18,4, ,1
2019-06-22,Mississauga,16,26,2, ,1
2019-06-23,Mississauga,12,28,5, ,1
2019-06-24,Mississauga,19,32,5, ,2
2019-06-25,Mississauga,36,31,3, ,2
2019-06-26,Mississauga,30,38,9, ,2
2019-06-27,Mississauga,27,41,12, ,2
2019-06-28,Mississauga,32,39,13, ,3
2019-06-29,Mississauga,63,38,5, ,2
2019-06-30,Mississauga,39,22,2,5,1
2019-07-01,Mississauga,9,35,5,3,1
2019-01-02,Mississauga,9,20,9, ,2
2019-01-03,Mississauga,29,21,4, ,2
2019-01-04,Mississauga,34,18,6,1,2
2019-01-05,Mississauga,38,18,9, ,3
2019-01-06,Mississauga,60,24,2, ,2
2019-01-07,Mississauga,29,26,3, ,1
2019-01-08,Mississauga,8,18,9, ,3
2019-01-09,Mississauga,49,24,1, ,1
2019-01-10,Mississauga,9,27,1, ,1
2019-01-11,Mississauga,5,23,13, ,1
2019-01-12,Mississauga,21,21,19, ,2
2019-01-13,Mississauga,31,26,9,1,2
2019-01-14,Mississauga,17,15,17,1,3
2019-01-15,Mississauga,53,23,6, ,2
2019-01-16,Mississauga,68,27,3, ,2
2019-01-17,Mississauga,16,25,18, ,2
2019-01-18,Mississauga,24,25,12, ,3
2019-01-19,Mississauga,41,24,8, ,1
2019-01-20,Mississauga,14,28,2, ,1
2019-01-21,Mississauga,8,27,4, ,1
2019-01-22,Mississauga,11,25,21, ,4
2019-01-23,Mississauga,30,21,13, ,2
2019-01-24,Mississauga,39,26,3, ,2
2019-01-25,Mississauga,25,23,2, ,1
2019-01-26,Mississauga,26,29,5, ,2
2019-01-27,Mississauga,33,29,8, ,2
2019-01-28,Mississauga,40,29,10, ,2
2019-01-29,Mississauga,22,27,11, ,2
2019-01-30,Mississauga,30,25,4, ,2
2019-01-31,Mississauga,26,22,6, ,2
2019-02-01,Mississauga,35,23,12, ,3
2019-02-02,Mississauga,50,20,10, ,3
2019-02-03,Mississauga,84,30,8, ,3
2019-02-04,Mississauga,76,31,8,2,3
2019-02-05,Mississauga,48,19,4, ,2
2019-02-06,Mississauga,20,23,9, ,2
2019-02-07,Mississauga,28,19,9, ,2
2019-02-08,Mississauga,36,29,4, ,2
2019-02-09,Mississauga,13,29,1, ,1
2019-02-10,Mississauga,10,23,6, ,2
2019-02-11,Mississauga,36,32,9, ,1
2019-02-12,Mississauga,25,30,1, ,1
2019-02-13,Mississauga,13,32,2, ,2
2019-02-14,Mississauga,23,33,3, ,1
2019-02-15,Mississauga,45,29,4, ,2
2019-02-16,Mississauga,32,31,3, ,1
2019-02-17,Mississauga,6,29,7, ,1
2019-02-18,Mississauga,15,30,4, ,1
2019-02-19,Mississauga,13,29,15, ,3
2019-02-20,Mississauga,36,31,20, ,4
2019-02-21,Mississauga,49,38,3, ,2
2019-02-22,Mississauga,46,33,14, ,3
2019-02-23,Mississauga,50,35,16, ,3
2019-02-24,Mississauga,34,38,2, ,2
2019-02-25,Mississauga,28,32,1, ,1
2019-02-26,Mississauga,15,28,4, ,1
2019-02-27,Mississauga,16,25,9, ,2
2019-02-28,Mississauga,20,22,19, ,2
2019-03-01,Mississauga,37,29,24, ,4
2019-03-02,Mississauga,55,35,23, ,3
2019-03-03,Mississauga,58,33,4, ,2
2019-03-04,Mississauga,18,29,7, ,2
2019-03-05,Mississauga,23,33,6, ,2
2019-03-06,Mississauga,41,27,6, ,2
2019-03-07,Mississauga,21,34,7, ,2
2019-03-08,Mississauga,28,37,13, ,4
2019-03-09,Mississauga,45,45,23, ,3
2019-03-10,Mississauga,61,40,2, ,2
2019-03-11,Mississauga,31,39,2, ,2
2019-03-12,Mississauga,42,40,3, ,1
2019-03-13,Mississauga,35,26,14, ,2
2019-03-14,Mississauga,56,28,10, ,3
2019-03-15,Mississauga,56,29,5, ,2
2019-03-16,Mississauga,18,32,1, ,1
2019-03-17,Mississauga,5,33,2, ,1
2019-03-18,Mississauga,9,34,9, ,3
2019-03-19,Mississauga,20,30,13, ,3
2019-03-20,Mississauga,38,38,11,1,2
2019-03-21,Mississauga,59,30,9, ,2
2019-03-22,Mississauga,63,30,3, ,2
2019-03-23,Mississauga,27,35,1, ,1
2019-03-24,Mississauga,5,35,9, ,2
2019-03-25,Mississauga,34,31,8, ,2
2019-03-26,Mississauga,13,31,10, ,2
2019-03-27,Mississauga,18,34,18,2,3
2019-03-28,Mississauga,36,32,15,2,3
2019-03-29,Mississauga,51,32,7, ,2
2019-03-30,Mississauga,13,28,9, ,2
2019-03-31,Mississauga,16,32,1, ,1
2019-04-01,Mississauga,10,35,4, ,1
2018-10-02,Mississauga,15,12,8, ,2
2018-10-03,Mississauga,25,10,6,1,2
2018-10-04,Mississauga,23,19,3, ,2
2018-10-05,Mississauga,30,20,4, ,2
2018-10-06,Mississauga,11,12,8, ,3
2018-10-07,Mississauga,42,9,2, ,2
2018-10-08,Mississauga,19,11,2, ,1
