Burlington, (44008) Hourly, Ground-level Ozone (O3) Concentrations
Station,Burlington (44008)
Address,North Shore Blvd. E./lakeshore Rd.
Latitude,43.314603
Longitude,-79.80277
Elevation, 78 metres
Air Intake Height,5 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
46108,Ozone,2022-09-20,21,21,22,23,21,18,12,14,18,21,24,25,27,32,35,38,39,38,26,21,9,6,7,3,
46108,Ozone,2022-09-21,2,1,1,9999,0,0,0,2,15,31,39,39,38,36,42,45,45,43,41,39,37,37,33,31,
46108,Ozone,2022-09-22,30,27,26,24,22,20,21,22,18,17,18,18,16,17,20,22,22,25,26,26,24,24,23,24,
46108,Ozone,2022-09-23,23,22,22,21,18,16,10,18,24,27,27,27,28,28,28,28,26,24,16,16,9,4,4,1,
46108,Ozone,2022-09-24,1,4,6,6,8,3,3,10,11,23,26,26,20,22,23,26,29,28,28,28,25,21,15,12,
46108,Ozone,2022-09-25,12,9,8,15,13,11,8,8,11,17,22,22,24,33,28,28,28,25,22,21,21,21,26,28,
46108,Ozone,2022-09-26,29,26,24,9999,19,17,16,17,19,23,26,27,29,27,29,29,30,27,27,26,27,26,26,27,
46108,Ozone,2022-09-27,27,26,26,24,21,19,21,17,17,23,25,24,25,24,22,23,19,21,18,15,13,11,9,10,
46108,Ozone,2022-09-28,10,9,8,5,3,3,2,6,8,9,11,11,13,16,17,16,17,16,17,17,19,20,21,20,
46108,Ozone,2022-09-29,18,16,15,15,11,9,8,8,12,13,14,16,18,15,14,22,22,20,14,4,1,0,1,0,
46108,Ozone,2022-09-30,0,0,0,0,0,0,1,2,4,18,22,24,26,29,28,28,25,22,19,9,3,1,0,0,
46108,Ozone,2022-10-01,1,1,1,1,1,2,6,11,15,16,18,20,21,22,25,23,21,21,12,14,22,20,20,19,
46108,Ozone,2022-10-02,19,19,19,19,20,20,20,19,20,21,24,27,29,28,27,28,28,27,17,10,5,1,1,8,
46108,Ozone,2022-10-03,8,8,2,9999,1,0,1,3,8,14,22,28,29,30,29,28,20,28,23,10,6,2,1,1,
46108,Ozone,2022-10-04,2,5,6,3,1,0,1,3,4,14,21,25,32,35,26,21,18,25,20,10,3,2,1,1,
46108,Ozone,2022-10-05,2,2,2,2,5,1,1,4,6,11,22,32,27,33,32,28,26,22,11,6,4,2,1,11,
46108,Ozone,2022-10-06,4,2,2,4,4,2,1,1,2,22,38,38,53,51,54,56,56,53,50,48,48,46,42,37,
46108,Ozone,2022-10-07,32,27,24,21,19,17,14,19,20,21,21,22,21,22,23,24,23,22,21,22,23,21,19,18,
46108,Ozone,2022-10-08,17,14,18,17,16,14,12,16,24,31,33,34,34,32,32,30,30,30,29,26,24,25,25,26,
46108,Ozone,2022-10-09,26,24,26,26,24,24,24,23,22,27,31,33,35,34,34,35,34,36,35,32,29,29,21,17,
46108,Ozone,2022-10-10,17,11,11,9999,12,8,8,7,13,23,28,31,24,21,22,21,19,24,18,20,27,24,22,16,
46108,Ozone,2022-10-11,11,12,7,4,2,0,0,1,4,11,35,38,35,23,27,32,37,52,49,43,47,49,45,43,
46108,Ozone,2022-10-12,43,40,35,35,31,19,17,22,30,31,32,34,35,39,41,44,43,38,36,34,36,40,38,34,
46108,Ozone,2022-10-13,31,27,32,30,31,27,23,21,21,19,14,16,23,29,33,34,32,31,29,26,19,13,6,2,
46108,Ozone,2022-10-14,1,3,14,16,9,7,3,2,21,29,30,32,36,37,30,31,37,31,19,15,5,17,28,23,
46108,Ozone,2022-10-15,16,15,14,19,29,32,30,32,29,30,29,29,27,26,26,26,25,24,22,20,17,11,18,18,
46108,Ozone,2022-10-16,20,18,17,12,9,7,3,7,5,10,19,23,25,25,28,28,25,20,20,20,18,13,9,7,
46108,Ozone,2022-10-17,4,4,6,9999,2,4,8,11,13,15,16,16,17,16,14,17,19,12,10,10,13,12,10,4,
46108,Ozone,2022-10-18,1,2,4,4,5,2,0,2,7,14,16,18,18,18,17,17,17,15,16,14,14,12,11,12,
46108,Ozone,2022-10-19,10,9,8,5,4,1,1,3,11,12,15,20,21,23,23,18,17,19,19,19,18,17,17,16,
46108,Ozone,2022-10-20,21,20,19,19,21,21,21,22,21,22,24,22,26,28,27,28,28,25,23,24,22,21,18,15,
46108,Ozone,2022-10-21,11,5,2,1,1,0,0,1,3,17,26,34,38,44,50,54,53,47,45,39,41,43,43,43,
46108,Ozone,2022-10-22,43,42,41,40,39,36,35,34,35,37,41,44,44,48,52,55,55,50,35,41,29,21,18,9,
46108,Ozone,2022-10-23,5,2,2,3,2,1,1,2,8,26,35,40,43,45,46,45,41,42,34,24,17,9,2,1,
46108,Ozone,2022-10-24,0,0,0,9999,0,0,0,1,3,14,30,37,32,32,40,39,39,35,27,13,12,9,8,7,
46108,Ozone,2022-10-25,4,0,0,0,0,0,0,1,1,7,21,30,31,32,32,29,27,23,20,21,7,4,3,4,
46108,Ozone,2022-10-26,8,8,4,2,0,0,0,0,3,10,9,7,9,15,18,21,20,15,13,13,12,14,16,14,
46108,Ozone,2022-10-27,14,18,17,14,14,11,3,4,11,20,21,23,23,24,25,23,9,4,1,0,0,0,0,0,
46108,Ozone,2022-10-28,0,0,0,0,0,0,0,1,3,19,23,24,25,26,27,26,26,23,20,4,2,0,0,0,
46108,Ozone,2022-10-29,1,1,0,0,0,0,0,1,2,6,12,19,21,19,18,16,26,26,17,7,5,1,0,1,
46108,Ozone,2022-10-30,1,1,1,0,0,0,0,1,2,4,7,9,12,19,23,32,32,22,15,13,5,1,1,0,
46108,Ozone,2022-10-31,0,0,0,9999,0,0,0,0,1,2,8,16,17,17,19,21,18,20,17,10,7,5,4,6,
46108,Ozone,2022-11-01,6,3,2,1,0,0,0,0,1,6,8,15,32,24,28,41,38,33,29,24,24,22,9,5,
46108,Ozone,2022-11-02,3,2,1,0,0,0,0,1,2,4,8,14,16,22,27,33,24,28,29,30,29,29,32,32,
46108,Ozone,2022-11-03,29,26,9999,18,22,23,20,19,14,12,10,7,9,9,21,31,28,13,4,1,8,17,18,18,
46108,Ozone,2022-11-04,16,13,11,14,16,17,17,17,16,15,12,15,22,28,37,44,44,37,38,33,34,33,29,22,
46108,Ozone,2022-11-05,25,25,20,17,25,24,18,19,25,27,27,31,33,36,38,38,36,35,34,32,30,30,29,30,
46108,Ozone,2022-11-06,30,27,29,34,34,33,31,30,30,32,33,34,35,36,37,38,38,38,37,36,34,33,31,30,
46108,Ozone,2022-11-07,28,27,29,9999,30,28,25,25,28,30,31,32,33,33,32,29,25,22,18,16,15,14,16,16,
46108,Ozone,2022-11-08,16,12,11,9,9,4,2,3,7,12,15,18,20,23,24,25,25,21,10,5,2,11,24,27,
46108,Ozone,2022-11-09,27,28,29,28,28,28,29,28,27,28,28,27,26,27,27,28,29,24,17,9999,9999,9999,9999,9999,
46108,Ozone,2022-11-10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,31,37,42,46,48,45,45,43,38,37,30,22,25,22,
46108,Ozone,2022-11-11,20,20,15,12,6,5,2,1,2,3,12,19,12,8,16,15,10,6,3,0,0,0,1,11,
46108,Ozone,2022-11-12,24,23,22,19,15,17,17,17,18,18,18,17,17,16,16,16,15,14,11,11,11,11,14,15,
46108,Ozone,2022-11-13,15,17,18,16,15,13,17,18,19,18,16,19,24,27,30,29,30,32,32,30,31,31,31,29,
46108,Ozone,2022-11-14,26,28,28,9999,26,26,28,25,26,31,35,36,37,38,38,36,34,33,31,32,22,6,1,1,
46108,Ozone,2022-11-15,2,5,5,10,21,21,18,16,10,15,12,15,17,20,20,18,17,29,30,31,31,30,23,18,
46108,Ozone,2022-11-16,18,19,19,16,15,14,9,3,5,10,12,14,17,18,20,20,19,14,4,4,7,15,18,21,
46108,Ozone,2022-11-17,20,20,17,16,18,19,22,25,27,28,30,32,32,32,32,32,30,28,28,25,25,25,25,25,
46108,Ozone,2022-11-18,24,24,23,23,23,23,20,18,17,21,23,25,27,29,29,28,25,25,25,27,26,25,25,25,
46108,Ozone,2022-11-19,21,21,22,22,21,17,16,16,18,21,24,27,27,25,24,27,27,25,24,24,25,25,24,26,
46108,Ozone,2022-11-20,27,28,29,28,29,29,28,27,27,28,30,32,32,33,33,32,32,32,30,29,29,29,25,23,
46108,Ozone,2022-11-21,21,15,19,9999,23,22,16,11,16,23,27,27,30,32,33,31,29,27,25,24,25,31,31,33,
46108,Ozone,2022-11-22,33,33,33,26,16,7,1,1,1,2,5,17,22,28,32,31,28,14,7,1,7,14,11,4,
46108,Ozone,2022-11-23,9,17,10,7,4,1,0,1,2,4,16,26,9999,9999,-999,-999,16,15,2,1,0,0,0,1,
46108,Ozone,2022-11-24,1,1,1,1,1,1,0,1,1,2,4,9,12,14,10,3,1,0,0,1,1,1,1,0,
46108,Ozone,2022-11-25,5,31,30,30,28,29,26,30,33,33,32,31,31,31,30,28,28,27,28,28,25,28,30,27,
46108,Ozone,2022-11-26,24,21,20,17,10,15,10,11,17,19,22,26,29,33,33,32,28,27,26,24,27,28,26,26,
46108,Ozone,2022-11-27,26,26,25,24,21,18,13,10,7,5,3,13,21,21,23,22,20,21,18,22,25,26,30,28,
46108,Ozone,2022-11-28,27,22,20,9999,18,22,22,19,17,21,26,27,27,27,27,28,28,26,25,27,25,23,22,16,
46108,Ozone,2022-11-29,14,10,7,6,11,10,11,9,18,24,24,21,18,15,18,17,20,20,22,21,22,21,20,20,
46108,Ozone,2022-11-30,19,19,18,17,18,19,16,16,19,20,15,13,16,26,24,21,22,21,21,21,20,20,21,22,
46108,Ozone,2022-12-01,22,23,23,24,25,25,25,25,26,27,28,29,29,29,28,28,27,27,26,26,24,18,13,6,
46108,Ozone,2022-12-02,6,3,2,1,0,0,1,2,6,15,20,21,21,22,23,20,18,17,16,19,21,19,20,29,
46108,Ozone,2022-12-03,29,28,30,31,31,29,27,25,23,20,20,19,19,20,24,26,25,26,27,26,27,26,26,28,
46108,Ozone,2022-12-04,29,30,29,27,25,23,22,21,20,21,23,25,27,28,30,31,28,24,25,24,25,26,26,25,
46108,Ozone,2022-12-05,26,25,25,9999,24,23,16,14,12,20,21,22,23,23,22,19,16,15,16,10,6,7,6,6,
46108,Ozone,2022-12-06,5,4,2,1,0,1,1,3,5,5,17,21,21,22,21,19,17,19,21,11,12,9,9,16,
46108,Ozone,2022-12-07,15,19,19,13,2,1,0,1,1,2,5,7,5,5,7,6,6,3,1,3,16,21,23,25,
46108,Ozone,2022-12-08,25,21,21,20,20,19,15,15,14,13,17,21,22,23,24,22,18,14,15,19,20,20,20,22,
46108,Ozone,2022-12-09,22,20,19,18,16,15,9,3,2,4,7,18,21,22,18,21,23,24,22,13,8,7,27,30,
46108,Ozone,2022-12-10,29,27,27,24,20,21,25,25,22,24,26,26,25,27,28,28,29,28,28,28,27,26,25,23,
46108,Ozone,2022-12-11,21,18,16,13,12,9,9,5,5,8,10,13,14,14,14,14,12,15,14,16,15,17,14,14,
46108,Ozone,2022-12-12,15,14,16,9999,18,16,17,16,18,22,19,17,16,16,19,21,20,9,12,17,19,19,10,5,
46108,Ozone,2022-12-13,2,6,4,1,0,0,0,1,3,5,10,16,21,21,19,18,9,3,1,2,3,7,12,12,
46108,Ozone,2022-12-14,19,19,17,17,11,3,15,17,13,15,16,20,24,27,28,28,28,28,27,19,31,31,31,31,
46108,Ozone,2022-12-15,31,32,30,31,32,32,31,30,29,27,26,26,26,26,27,27,26,26,24,24,24,25,26,26,
46108,Ozone,2022-12-16,27,26,25,24,23,22,20,18,16,8,8,8,12,14,14,13,9,5,4,8,12,11,13,10,
46108,Ozone,2022-12-17,10,5,8,12,12,12,14,14,15,18,22,22,22,24,23,22,20,19,17,15,16,15,13,13,
46108,Ozone,2022-12-18,13,15,14,14,13,13,13,13,14,15,18,18,18,18,18,17,17,18,21,21,20,21,22,21,
46108,Ozone,2022-12-19,20,21,19,9999,19,19,17,16,15,18,20,21,23,25,26,27,26,25,23,25,26,27,24,25,
46108,Ozone,2022-12-20,25,25,25,25,24,19,14,11,12,16,20,24,24,23,25,23,19,14,13,10,8,8,6,2,
46108,Ozone,2022-12-21,6,5,7,1,0,0,2,3,5,12,25,28,31,33,32,29,25,24,16,9,1,1,1,1,
46108,Ozone,2022-12-22,1,1,6,20,19,21,21,19,17,21,24,24,23,21,23,27,26,28,29,26,24,24,22,23,
46108,Ozone,2022-12-23,25,25,24,24,23,24,24,21,14,18,21,24,25,26,26,26,27,27,27,28,28,28,28,28,
46108,Ozone,2022-12-24,29,29,30,29,29,29,29,29,29,29,29,30,30,30,31,31,30,30,30,30,30,30,29,29,
46108,Ozone,2022-12-25,30,30,31,31,32,32,33,33,32,33,33,33,34,34,34,33,31,31,31,30,30,31,31,30,
46108,Ozone,2022-12-26,31,30,30,9999,29,29,29,29,30,31,33,33,32,31,31,31,30,29,30,28,25,23,22,21,
46108,Ozone,2022-12-27,21,18,19,19,19,22,23,23,24,25,26,28,30,32,33,34,34,30,28,28,27,25,25,25,
46108,Ozone,2022-12-28,24,23,21,20,22,24,24,24,24,26,26,27,28,29,29,29,26,22,27,31,32,32,32,31,
46108,Ozone,2022-12-29,26,12,12,4,1,9999,9999,9999,9999,27,32,35,35,34,34,33,33,32,29,26,27,20,15,8,
46108,Ozone,2022-12-30,4,1,1,0,0,1,1,4,6,23,27,29,32,32,32,33,33,32,32,31,29,30,30,28,
46108,Ozone,2022-12-31,27,20,15,20,20,18,21,18,19,14,6,12,16,14,8,5,3,9,14,16,20,21,25,23,


Oshawa, (45027) Hourly, Ground-level Ozone (O3) Concentrations
Station,Oshawa (45027)
Address,Brittania Ave. W., Ep Taylor Stables
Latitude,43.952248
Longitude,-78.91252
Elevation, 161 metres
Air Intake Height,3 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
45027,Ozone,2022-01-01,14,14,15,14,15,14,11,10,10,9,11,14,17,17,18,23,25,24,23,22,21,22,23,28,
45027,Ozone,2022-01-02,29,32,32,31,29,30,32,33,33,34,34,34,33,33,33,33,33,33,33,33,32,30,30,31,
45027,Ozone,2022-01-03,30,28,27,24,21,23,24,25,25,30,33,37,35,33,30,32,31,31,27,22,20,15,12,10,
45027,Ozone,2022-01-04,9,7,5,4,5,6,2,1,4,11,24,29,27,29,30,32,31,30,33,31,29,23,21,24,
45027,Ozone,2022-01-05,23,21,23,23,27,28,29,29,31,31,30,28,26,27,25,23,23,26,22,19,18,20,22,22,
45027,Ozone,2022-01-06,24,24,24,24,22,22,21,20,18,17,19,21,23,21,24,25,25,22,18,16,15,15,14,14,
45027,Ozone,2022-01-07,15,16,20,21,25,29,28,26,31,32,32,33,34,34,34,35,36,35,34,34,33,33,32,31,
45027,Ozone,2022-01-08,30,30,31,28,27,25,22,23,22,26,29,29,30,33,36,37,37,36,33,32,34,35,33,31,
45027,Ozone,2022-01-09,31,31,31,31,30,30,28,25,23,22,23,23,21,23,28,31,32,33,34,37,38,38,38,36,
45027,Ozone,2022-01-10,36,38,37,37,36,36,35,33,32,33,34,35,36,36,36,36,32,32,32,32,33,33,33,32,
45027,Ozone,2022-01-11,31,29,28,28,27,26,24,23,24,24,26,27,24,23,23,24,25,24,28,30,31,35,34,33,
45027,Ozone,2022-01-12,32,32,31,30,27,24,21,16,12,15,16,20,20,23,22,29,31,30,27,27,27,28,28,23,
45027,Ozone,2022-01-13,22,18,19,17,17,13,12,7,9,15,19,20,22,27,29,29,27,19,15,13,14,27,26,30,
45027,Ozone,2022-01-14,31,33,33,34,33,34,34,34,31,30,31,32,33,33,35,35,35,35,34,33,33,32,32,31,
45027,Ozone,2022-01-15,30,28,27,27,27,26,27,27,27,27,28,29,29,29,29,30,29,26,25,24,24,21,18,18,
45027,Ozone,2022-01-16,26,29,29,28,28,28,25,24,26,31,35,37,36,38,37,37,37,35,32,31,28,37,39,37,
45027,Ozone,2022-01-17,37,36,35,34,33,35,35,34,34,34,34,35,37,37,38,35,36,37,38,38,39,38,36,35,
45027,Ozone,2022-01-18,34,35,35,35,35,34,36,35,36,36,36,37,37,36,36,36,33,31,31,33,33,33,33,31,
45027,Ozone,2022-01-19,29,31,31,32,32,33,31,30,29,27,25,25,24,35,37,37,34,33,34,34,34,35,36,35,
45027,Ozone,2022-01-20,32,31,29,29,29,29,28,26,26,28,29,30,33,37,39,40,38,36,34,32,33,32,31,28,
45027,Ozone,2022-01-21,26,26,27,31,31,30,27,21,20,28,34,34,33,35,37,36,32,29,23,21,20,20,27,34,
45027,Ozone,2022-01-22,33,32,31,31,30,29,24,19,18,22,26,32,39,40,40,39,36,33,30,29,26,25,23,22,
45027,Ozone,2022-01-23,22,21,22,27,31,35,35,35,38,39,39,40,39,39,41,42,42,40,35,36,39,38,36,33,
45027,Ozone,2022-01-24,31,28,27,29,25,27,23,14,26,30,29,28,38,39,37,36,35,36,35,30,32,28,23,20,
45027,Ozone,2022-01-25,18,21,14,16,29,35,33,35,32,34,34,34,34,35,35,35,35,32,31,31,29,28,25,22,
45027,Ozone,2022-01-26,25,30,34,34,35,34,34,34,33,33,34,33,34,35,36,35,32,30,31,34,32,27,23,22,
45027,Ozone,2022-01-27,26,30,31,32,36,36,38,31,28,29,33,34,33,33,33,31,30,28,27,26,25,21,21,22,
45027,Ozone,2022-01-28,-999,-999,39,39,38,36,34,32,31,33,34,35,35,36,37,37,36,33,30,26,23,28,30,29,
45027,Ozone,2022-01-29,29,27,27,30,29,29,30,31,34,35,35,36,36,37,39,40,40,38,33,30,30,32,33,32,
45027,Ozone,2022-01-30,29,29,32,34,33,32,32,30,21,28,32,33,31,30,32,34,35,34,30,21,19,18,13,12,
45027,Ozone,2022-01-31,12,19,19,18,17,14,11,5,7,14,24,26,28,28,27,30,34,33,21,13,19,22,30,32,
45027,Ozone,2022-02-01,34,35,35,34,31,28,25,17,19,31,33,35,37,39,40,41,39,35,32,33,36,37,34,37,
45027,Ozone,2022-02-02,40,36,35,38,39,37,35,32,28,27,35,35,36,35,33,31,31,32,27,32,38,38,37,36,
45027,Ozone,2022-02-03,35,33,33,32,31,31,30,29,28,28,28,29,31,32,33,33,33,32,32,32,32,32,33,33,
45027,Ozone,2022-02-04,34,34,33,33,33,33,33,32,32,32,32,32,32,32,33,33,33,32,30,29,31,31,28,27,
45027,Ozone,2022-02-05,31,30,31,31,31,32,31,30,30,32,33,35,37,38,38,39,38,33,27,22,23,25,31,32,
45027,Ozone,2022-02-06,30,31,37,36,36,34,35,35,34,34,36,39,41,43,44,45,45,44,42,43,38,37,35,31,
45027,Ozone,2022-02-07,31,29,26,27,27,28,28,27,30,33,38,39,40,40,42,42,41,40,44,39,37,34,33,31,
45027,Ozone,2022-02-08,24,19,15,16,29,34,31,30,30,30,33,35,35,35,36,36,36,36,35,32,25,19,19,17,
45027,Ozone,2022-02-09,18,12,9,20,26,27,28,26,25,27,30,35,37,39,40,40,40,40,39,37,35,27,26,36,
45027,Ozone,2022-02-10,39,37,36,34,33,33,31,27,25,22,26,33,35,35,34,32,31,30,29,27,22,25,28,29,
45027,Ozone,2022-02-11,29,29,28,33,33,36,38,36,34,34,35,35,37,37,36,34,31,33,32,27,26,23,21,21,
45027,Ozone,2022-02-12,22,25,22,22,24,27,30,29,28,30,32,34,35,35,35,34,32,32,32,33,34,32,32,31,
45027,Ozone,2022-02-13,29,30,30,29,29,28,28,27,29,29,30,32,34,36,36,37,37,35,35,35,35,34,34,33,
45027,Ozone,2022-02-14,33,32,32,32,30,30,28,27,28,29,31,33,34,36,37,37,38,37,30,28,26,24,22,20,
45027,Ozone,2022-02-15,18,16,16,14,18,15,20,20,22,32,39,40,41,42,43,42,41,36,30,23,28,39,40,41,
45027,Ozone,2022-02-16,41,42,40,39,37,34,33,32,31,34,36,40,45,49,53,53,53,52,52,52,51,49,47,42,
45027,Ozone,2022-02-17,40,31,35,34,35,29,26,29,32,28,29,31,30,31,31,30,29,30,30,40,31,30,31,34,
45027,Ozone,2022-02-18,37,38,38,38,37,37,37,37,36,36,36,36,37,37,39,39,39,36,31,24,36,36,40,40,
45027,Ozone,2022-02-19,40,39,36,35,33,33,36,36,37,37,37,37,37,38,40,42,43,44,44,44,39,34,26,22,
45027,Ozone,2022-02-20,19,20,19,13,10,14,28,35,39,41,41,42,41,42,43,43,42,43,43,42,40,36,41,39,
45027,Ozone,2022-02-21,36,27,28,39,37,36,34,34,34,35,36,36,36,37,38,39,38,37,35,36,36,37,36,34,
45027,Ozone,2022-02-22,38,38,37,37,36,35,35,34,33,32,33,33,31,31,31,31,31,30,25,17,12,10,9,4,
45027,Ozone,2022-02-23,2,3,19,28,30,30,30,29,29,28,30,32,33,32,30,30,32,31,31,31,31,32,32,31,
45027,Ozone,2022-02-24,32,34,34,35,35,34,32,28,35,36,36,37,38,38,39,40,40,41,40,40,39,39,39,39,
45027,Ozone,2022-02-25,40,41,41,41,41,39,39,38,39,40,40,40,41,42,43,44,44,43,41,34,33,29,28,25,
45027,Ozone,2022-02-26,24,23,22,24,22,22,19,21,21,26,34,40,42,43,43,43,44,42,40,38,39,38,39,39,
45027,Ozone,2022-02-27,39,39,39,39,38,37,35,35,38,39,41,45,46,45,45,45,45,44,44,43,43,43,42,40,
45027,Ozone,2022-02-28,40,37,34,30,28,28,25,24,34,37,36,38,39,40,37,36,38,39,39,39,38,38,36,37,
45027,Ozone,2022-03-01,37,38,38,39,39,38,38,34,30,30,32,29,27,25,27,36,38,41,38,40,41,42,41,41,
45027,Ozone,2022-03-02,39,37,35,30,23,26,24,23,24,31,36,39,43,45,47,46,45,45,44,43,43,41,39,42,
45027,Ozone,2022-03-03,41,37,38,37,37,36,35,35,35,36,38,39,39,40,40,41,41,41,39,37,33,29,25,24,
45027,Ozone,2022-03-04,23,22,18,19,17,13,19,22,25,26,33,37,42,44,46,48,48,48,47,42,35,30,29,28,
45027,Ozone,2022-03-05,27,23,24,25,22,19,14,20,38,42,45,45,46,48,48,48,48,47,46,46,45,44,43,41,
45027,Ozone,2022-03-06,39,36,34,34,33,25,27,26,31,39,45,44,44,44,40,38,35,29,29,30,31,33,36,39,
45027,Ozone,2022-03-07,40,40,37,34,32,36,35,35,35,36,36,35,36,36,37,38,38,40,39,36,36,37,36,38,
45027,Ozone,2022-03-08,43,42,41,41,40,40,40,36,39,41,42,44,45,46,46,45,44,42,37,36,34,36,36,33,
45027,Ozone,2022-03-09,30,19,12,9,9,11,14,20,22,33,43,43,42,41,40,39,40,39,35,29,25,18,19,24,
45027,Ozone,2022-03-10,16,37,39,39,39,35,24,26,26,37,38,41,38,38,39,38,38,38,35,36,40,39,39,39,
45027,Ozone,2022-03-11,39,41,40,40,39,40,39,38,37,38,39,40,39,39,39,38,36,35,31,31,27,22,20,41,
45027,Ozone,2022-03-12,44,42,41,42,45,44,44,43,42,42,43,43,42,41,41,42,43,41,40,40,39,38,37,37,
45027,Ozone,2022-03-13,35,35,-999,-999,37,35,33,36,36,36,36,36,37,37,39,40,40,37,32,26,26,23,20,19,
45027,Ozone,2022-03-14,-999,-999,24,19,16,18,12,9,21,22,22,32,35,37,37,35,33,31,25,29,35,42,42,40,
45027,Ozone,2022-03-15,39,33,37,38,39,35,32,32,34,35,36,37,34,32,28,31,33,29,21,20,16,15,15,16,
45027,Ozone,2022-03-16,15,15,18,20,21,24,34,37,42,39,42,42,41,42,40,39,31,34,35,33,32,32,28,24,
45027,Ozone,2022-03-17,18,12,8,7,6,5,2,3,13,19,21,22,20,23,32,44,51,49,37,20,13,12,11,13,
45027,Ozone,2022-03-18,10,15,27,46,46,44,44,35,31,38,39,40,38,38,38,38,36,38,42,38,35,36,38,39,
45027,Ozone,2022-03-19,40,41,35,35,34,34,33,33,30,32,32,31,30,29,28,26,26,26,26,19,12,12,21,31,
45027,Ozone,2022-03-20,31,27,28,26,28,27,27,27,33,35,37,38,38,39,41,41,41,40,39,37,33,25,36,29,
45027,Ozone,2022-03-21,23,27,29,34,39,40,39,38,39,39,41,42,43,44,43,43,45,45,44,42,40,39,37,36,
45027,Ozone,2022-03-22,37,36,35,36,32,25,31,35,39,41,45,46,47,43,42,40,40,38,32,27,22,25,33,22,
45027,Ozone,2022-03-23,22,38,35,34,37,39,36,33,35,35,34,36,38,37,35,35,36,33,34,34,34,33,33,32,
45027,Ozone,2022-03-24,32,31,31,31,29,25,22,20,23,26,26,29,31,30,28,27,27,29,29,27,29,28,26,24,
45027,Ozone,2022-03-25,20,18,17,17,19,20,18,20,17,17,25,28,32,31,33,32,31,31,33,34,31,28,25,20,
45027,Ozone,2022-03-26,14,10,5,2,2,2,3,3,10,15,20,23,30,29,35,32,32,34,35,34,33,26,24,24,
45027,Ozone,2022-03-27,23,23,23,22,22,22,23,22,21,18,20,-999,-999,27,31,32,32,32,34,37,38,38,37,36,
45027,Ozone,2022-03-28,36,36,34,33,32,32,33,33,33,33,32,32,31,31,31,31,31,31,32,33,33,31,30,31,
45027,Ozone,2022-03-29,31,30,28,27,28,34,37,37,38,39,41,42,43,44,44,45,45,45,44,40,31,31,29,24,
45027,Ozone,2022-03-30,23,31,28,21,19,21,30,30,39,41,39,41,42,41,39,40,39,37,36,35,34,34,34,33,
45027,Ozone,2022-03-31,32,31,30,31,30,31,31,30,31,40,46,50,47,41,41,42,34,25,18,25,33,35,35,36,
45027,Ozone,2022-04-01,37,37,36,35,35,32,31,31,31,34,35,35,35,37,37,37,38,38,39,39,40,39,40,39,
45027,Ozone,2022-04-02,38,39,36,33,32,28,25,32,37,40,41,40,42,43,43,44,44,43,42,37,33,31,36,31,
45027,Ozone,2022-04-03,28,32,34,37,39,34,33,33,36,38,42,44,44,42,42,42,42,40,39,39,38,39,40,40,
45027,Ozone,2022-04-04,40,38,37,36,33,32,31,31,31,31,33,34,34,35,38,39,42,45,44,39,38,37,37,31,
45027,Ozone,2022-04-05,29,29,29,31,29,33,32,30,30,30,32,37,40,43,45,47,48,47,43,42,42,42,44,43,
45027,Ozone,2022-04-06,42,40,38,37,36,35,34,35,36,37,42,46,48,48,50,50,50,49,49,47,44,43,41,40,
45027,Ozone,2022-04-07,39,37,34,31,22,15,12,25,36,38,40,42,42,40,41,41,41,39,38,37,35,34,31,31,
45027,Ozone,2022-04-08,30,27,22,22,14,9,8,14,24,23,32,31,35,37,38,36,34,34,37,37,37,37,34,31,
45027,Ozone,2022-04-09,30,23,18,15,8,5,9,7,10,18,23,28,29,31,32,30,27,27,29,31,32,30,28,29,
45027,Ozone,2022-04-10,30,30,29,28,27,29,33,33,34,34,35,35,37,38,39,39,39,39,38,37,37,35,35,26,
45027,Ozone,2022-04-11,20,14,10,11,8,11,22,25,28,33,38,37,38,40,42,42,40,36,32,29,22,16,15,8,
45027,Ozone,2022-04-12,4,6,28,37,36,35,31,-999,-999,-999,-999,-999,-999,-999,-999,48,50,51,47,37,29,15,14,19,
45027,Ozone,2022-04-13,20,20,22,36,37,38,38,37,38,36,36,38,41,44,45,44,42,40,32,29,24,26,29,30,
45027,Ozone,2022-04-14,30,23,26,26,25,23,20,20,22,22,32,42,42,42,42,43,43,42,41,40,38,33,33,35,
45027,Ozone,2022-04-15,27,27,25,27,33,35,36,38,39,39,41,43,46,44,47,45,43,43,43,41,40,36,34,33,
45027,Ozone,2022-04-16,33,34,33,31,28,23,21,31,33,34,35,34,35,35,34,33,32,33,33,33,32,31,32,32,
